,,,Wind_DRCSouth,Wind_angola,Wind_eswatini,Wind_lesotho,Wind_namibia,Wind_southafrica,Wind_botswana,Wind_zimbabwe,Wind_malawi,Wind_tanzania,Wind_mozambique,Wind_zambia,PV_botswana,PV_angola_PV_mozambique_corr,PV_botswana_Wind_zimbabwe_corr,PV_botswana_Wind_botswana_corr,PV_DRC_Wind_tanzania_corr,PV_botswana_Wind_mozambique_corr,PV_botswana_Wind_zambia_corr,Wind_malawi_Wind_zimbabwe_corr,Wind_southafrica_Wind_zambia_corr,Wind_DRCSouth_Wind_mozambique_corr,PV_botswana_Wind_lesotho_corr,PV_zambia_Wind_southafrica_corr,PV_botswana_Wind_namibia_corr,PV_botswana_Wind_eswatini_corr,Wind_DRCSouth_Wind_eswatini_corr,PV_DRC_Wind_DRC_corr,PV_botswana_Wind_DRCSouth_corr,PV_botswana_Wind_angola_corr
1,3,12,0.016,0.106,0.014,0.677,0.63,0.753,0.227,0.132,0.077,0.009,0.361,0.504,0.507,0.0094565561931944,-0.0873903499160911,-0.0735385786263953,-0.0825751296290314,-0.0348659536674834,0.0103474224864483,0.1184324481933615,0.0077532887660577,0.0285236228766614,0.1010685690553451,0.006272399083191,0.0525619014692705,-0.1084591248351525,0.0887297448919581,0.0147544924244449,-0.0693073308601272,-0.0484001976498106
1,3,13,0.011,0.09,0.034,0.571,0.78,0.791,0.242,0.113,0.076,0.004,0.376,0.411,0.37,-0.0010571777620294,-0.0491840255379817,-0.0366139429298779,-0.0458905727882354,-0.0161440342644983,-0.0088509010210143,0.1262462996858988,-0.0147124492936437,0.025475801981139,0.0371661194284794,-0.0108173188272567,0.0509312303249919,-0.05432751053167,0.0857305477526546,-5.086976460978601e-05,-0.0374555636959481,-0.0280838546149847
1,3,14,0.007,0.087,0.105,0.408,0.911,0.793,0.273,0.11,0.083,0.008,0.331,0.323,0.235,0.0039906371633437,-0.0061431718066384,-0.003939597531868,0.0057902806943516,-0.0028555118764386,-0.0027728053742481,0.1251769452082869,-0.0375395356120516,0.0370152378020345,0.0014915173140516,-0.0305168690760129,0.0087995203747431,-0.0053689089147545,0.069595732329769,0.0001612267528031,-0.0047109676760476,-0.003532258346328
1,3,15,0.008,0.149,0.263,0.228,0.966,0.751,0.333,0.113,0.108,0.026,0.296,0.266,0.108,0.0217172226111049,0.0344581058053018,0.0158293578163906,0.0495964997242023,0.0199453428499294,0.0218516673869458,0.1160304668500779,-0.043747954268768,0.0454795591950694,0.0109837420652954,-0.0378681004192965,-0.0557583447993861,0.0133441912096235,0.0304275508621073,-0.0020998239934655,0.0265650074483304,0.0133071787183485
1,3,16,0.006,0.283,0.445,0.064,0.976,0.626,0.412,0.139,0.18,0.042,0.355,0.301,0.018,0.0364827369145875,0.0580437913774411,0.0133913028412663,0.0666402920127595,0.0248980254369941,0.0331443626605777,0.0854670653575406,-0.0152534946916536,0.0312102079512883,0.0526038169409173,-0.0184226372352169,-0.104230409476003,-0.0115534985913715,-0.0144825578443602,-0.0120292244909779,0.0491114472493255,-0.0021204297393628
1,3,17,0.007,0.375,0.525,0.039,0.965,0.666,0.525,0.186,0.271,0.045,0.371,0.316,0.0,0.0410230255961795,0.0531731903824162,-0.0097917183030123,0.0662321293261924,0.0237072294170936,0.0329194111680404,0.0493605004321675,-0.0199850842438924,0.0271305412846216,0.0627859286324596,-0.0265122292750179,-0.1113336502720229,-0.0298790600341575,-0.0341935811030667,-0.0328455215059033,0.0533616243637533,-0.0221793993911041
1,3,18,0.01,0.293,0.443,0.119,0.93,0.896,0.593,0.235,0.341,0.063,0.349,0.293,0.0,0.0410230255961795,0.0425923107804262,-0.0244753879547535,0.0637831532067894,0.0284578284220687,0.0378859464914234,0.0257311698351525,-0.0633536382239919,0.0321717601900942,0.0455110231598227,-0.0730273835038736,-0.1037758791277443,-0.0121722819247048,-0.013760843914012,-0.0619611264810277,0.0527138154085294,-0.0044726212816514
1,3,19,0.022,0.237,0.322,0.231,0.863,0.959,0.647,0.27,0.387,0.101,0.325,0.264,0.0,0.0410230255961795,0.0350345396361476,-0.0361359491487834,0.058613092510272,0.0336403000638597,0.0441480997252543,0.0137020556560481,-0.0867056627264795,0.0361611213841241,0.0213261554981312,-0.0857684909665602,-0.089308145794411,0.0139560126026583,0.0150018003645949,-0.0732536274760525,0.0501225795876339,0.0076198125491943
1,3,20,0.051,0.203,0.225,0.281,0.734,0.955,0.667,0.268,0.405,0.142,0.307,0.238,0.0,0.0410230255961795,0.0354664122729635,-0.0404546755169426,0.0530348691271874,0.037527153795203,0.0497624440038612,0.0109145556560481,-0.0968102831244894,0.0352993810856166,0.0105293395777332,-0.0849595317625801,-0.0614523607197841,0.0349018354882305,0.0328299129267839,-0.0626413976253063,0.0438604263538031,0.0149616473750649
1,3,21,0.095,0.116,0.245,0.343,0.537,0.924,0.638,0.23,0.417,0.179,0.289,0.206,0.0,0.0410230255961795,0.043671992372466,-0.0341925222831118,0.0480008626595257,0.0414140075265463,0.056672406192916,0.011012831775451,-0.1021173218060815,0.0305168198915868,-0.0028587121635603,-0.0786900979317343,-0.018912905993416,0.0305831091200712,0.0225358348173312,-0.0483557035954555,0.0343592283438528,0.0337481070765575
1,3,22,0.13,0.08,0.296,0.582,0.39,0.864,0.553,0.171,0.448,0.252,0.281,0.201,0.0,0.0410230255961795,0.0564122351585356,-0.0158379352184352,0.038068903953058,0.04314149807381,0.0577520877849558,0.0061269698351525,-0.0880158093682705,0.0247971771055171,-0.0544674922630627,-0.0665557098720328,0.0128297328125541,0.0195703568812653,0.0112487889218088,-0.0303965453865003,0.0268014571995742,0.041521814539244
1,3,23,0.166,0.077,0.333,0.801,0.325,0.794,0.474,0.121,0.491,0.35,0.284,0.236,0.0,0.0410230255961795,0.0672090510789337,0.0012210339357936,0.0247355895251973,0.0424936891185861,0.0501943166406772,-0.0060839062842504,-0.0602260792687681,0.0173404547174574,-0.101757545994406,-0.0523989238023811,0.0268655935090715,0.0115807131001707,0.0047257565835004,-0.0309407623019232,0.0190277497368876,0.0421696234944679
1,4,0,0.207,0.102,0.289,0.873,0.283,0.695,0.41,0.147,0.534,0.428,0.295,0.317,0.0,0.0410230255961795,0.0615947068003267,0.0150409583139031,0.0141233596744511,0.0401183896160986,0.0327034748496324,-0.017841209269325,-0.024246030388171,0.0087538527274077,-0.1173049609197792,-0.0323771835038736,0.0359349188822059,0.021081911110121,0.0046000835735501,-0.0441380225009281,0.0101743606821613,0.0367712155342689
1,4,1,0.199,0.159,0.266,0.9,0.234,0.623,0.316,0.199,0.548,0.444,0.305,0.417,0.0,0.0410230255961795,0.0503660182431127,0.0353389722442513,0.0119464920127595,0.037959026432019,0.0111098430088364,-0.0178541913588772,-0.0045323537712556,0.0096889830756664,-0.1231352415167941,-0.0178159178322318,0.0465157984841959,0.0260484464335041,0.0066488258621073,-0.0408727210083908,0.011901851229425,0.0244628453850152
1,4,2,0.169,0.213,0.28,0.867,0.19,0.555,0.24,0.293,0.557,0.432,0.321,0.489,0.0,0.0410230255961795,0.0300680043127645,0.0517501324432563,0.0135791427590282,0.0345040453374916,-0.0044375719165367,-0.0119119749409668,0.0004129193630726,0.013600746259746,-0.1160093430093314,-0.0040636113645701,0.0560169964941461,0.0230253379757926,0.0090760887974307,-0.0357026603118734,0.0183799407816638,0.0128022841909853
1,4,3,0.146,0.203,0.243,0.823,0.143,0.487,0.196,0.381,0.58,0.395,0.323,0.538,0.0,0.0408152129096123,0.011065608292864,0.0612513304532066,0.0186131492266899,0.0340721727006757,-0.0150184515185267,-0.0055624674782802,-0.0033319473035939,0.0170596368070097,-0.1065081449993812,0.0096886951030915,0.0661660034593203,0.0310149817568872,0.0155289282252914,-0.030532599615356,0.0233464761050469,0.0149616473750649
1,4,4,0.123,0.148,0.18,0.629,0.072,0.32,0.129,0.465,0.508,0.28,0.259,0.542,0.049,0.0282761069394631,-0.0054680364832553,0.0585369882890274,0.0342593855450978,0.037024482153412,-0.0122782285085765,0.0011971056560481,-0.0158064874777233,0.0290802766080047,-0.0499538038302269,0.0389496956006039,0.0630041751011113,0.0344940888464394,0.0270928203894705,-0.0325734130481918,0.0218882581945991,0.0207480665292938
1,4,5,0.024,0.092,0.317,0.86,0.032,0.214,0.223,0.474,0.41,0.33,0.353,0.536,0.176,0.0058070120389656,-0.0016675499160911,0.0102498399059429,0.0185771731072869,0.0051033846409742,-0.002697713210069,-0.002565983149922,-0.0216773852389173,0.0294062577025321,-0.0211757808202767,0.0414739523170218,0.0166699954991213,0.002780774791713,0.0160231269815103,-0.004825015535754,0.0091900422742011,0.0072000115541694
1,4,6,0.023,0.012,0.435,0.918,0.029,0.018,0.184,0.425,0.477,0.144,0.345,0.707,0.342,0.0010485911434432,-0.000913303149922,-0.0372713076064948,0.0073893602963416,-0.0171179427222098,0.0300725382824682,-4.018688126531563e-05,-0.1233083494180218,0.0313829850657161,0.0741555338563402,0.0326890936105541,-0.0529989905705304,0.0060976720553946,-0.0111790975209771,-0.0076867603118734,-0.0291355119546545,-0.0328127770030444
1,4,7,0.009,0.003,0.515,0.905,0.025,0.0,0.104,0.308,0.376,0.064,0.278,0.774,0.471,0.0176655080588661,-0.0316903300155936,-0.0958158457905744,-0.0233649734101259,-0.051723869090369,0.0779348030834632,0.0118595347605257,-0.1634410228011064,0.0497068845682037,0.1467224959210167,-0.0004066357426796,-0.1082527064909284,0.0327424677021608,-0.0314656674214747,0.0325853665537981,-0.0625205497655998,-0.0686854135702086
1,4,8,0.004,0.049,0.537,0.889,0.018,0.026,0.058,0.196,0.221,0.054,0.203,0.778,0.555,0.0353029971135924,-0.0801020235479319,-0.1429677617109725,-0.0563552962956981,-0.0941878422246973,0.104957289153115,0.0591682093873913,-0.1575323409603104,0.0694796308368604,0.1896175262692755,-0.0227787770362119,-0.1462769642023712,0.0509849298912155,-0.0376100993866488,0.0777752018771812,-0.0848057308601272,-0.075708618545333
1,4,9,0.004,0.105,0.552,0.875,0.025,0.122,0.034,0.116,0.126,0.071,0.155,0.73,0.582,0.0482897621633437,-0.115765727030519,-0.1631379643229127,-0.07001765077331,-0.1192591765530555,0.0957440925113239,0.1092477019247048,-0.1079959708110566,0.0814852666577559,0.1995920791299719,-0.0292173790262617,-0.1553627079834657,0.06053586907032,-0.0413618605806787,0.0906227257577782,-0.0915589010093809,-0.0612378098388653
1,4,10,0.005,0.145,0.553,0.865,0.07,0.241,0.024,0.073,0.076,0.096,0.133,0.652,0.575,0.0493259892777715,-0.1289917519061409,-0.1636090189249028,-0.0718844954250513,-0.1248780611301699,0.0659062727352045,0.1420644190888839,-0.0539467331244895,0.0866400616826316,0.1921847715429073,-0.0246177058919333,-0.136233941316799,0.0597373443190762,-0.0414456082174946,0.0784176814791713,-0.0894490154372416,-0.0457042513811539
1,4,11,0.005,0.165,0.563,0.854,0.15,0.351,0.02,0.05,0.053,0.102,0.118,0.582,0.545,0.0282030721135924,-0.1257828732991757,-0.1512556355915695,-0.0812101849772901,-0.1193803745630058,0.0373653038297319,0.1599514675963466,-0.0208827045175243,0.0903768228766614,0.1725079105976337,-0.0080478053944209,-0.098526413953615,0.0580368878514145,-0.0439367823468478,0.0605410451607633,-0.0819754930491819,-0.035304358346328
1,4,12,0.006,0.136,0.616,0.839,0.201,0.425,0.019,0.029,0.044,0.089,0.103,0.527,0.468,0.0051195161434432,-0.1016433628514145,-0.1161142949199277,-0.0748103431862454,-0.0952266491898715,0.0147584226108264,0.1723681832679884,-0.0064350938210069,0.0937357960109898,0.1283605768911661,0.0007957045558278,-0.0626162552471473,0.0578157902145986,-0.0569106354563005,0.0243982909319076,-0.06254138857157,-0.0343530819781688
1,4,13,0.006,0.082,0.715,0.814,0.189,0.448,0.019,0.012,0.046,0.071,0.102,0.477,0.369,-0.0007292826127756,-0.0643242126026583,-0.0705094893229127,-0.0502029566190812,-0.0579786949610158,0.0013087515909259,0.1787943944620182,-0.0007430869802108,0.0939839134239251,0.0741193553737531,0.0057567000782158,-0.0398599910680428,0.0502614868563896,-0.0814742593368975,0.0020062282453404,-0.0379777646909729,-0.0291260767542882
1,4,14,0.008,0.051,0.772,0.772,0.133,0.424,0.023,0.002,0.064,0.066,0.119,0.435,0.234,0.0078133619145875,-0.0077718046424593,-0.0082488633278879,-0.0004405466688324,-0.0065352243142496,-0.000604223409074,0.1753045183426152,0.0037097966018786,0.0890423412846216,0.007988458731962,0.0142226871428925,-0.005715609476003,0.0069611969310165,-0.0948462123219722,2.8765558773298363e-05,-0.0044457865815202,-0.0039972635702086
1,4,15,0.011,0.044,0.754,0.66,0.11,0.405,0.04,0.0,0.119,0.08,0.16,0.355,0.109,0.0228229064419506,0.0462226650092819,0.0470150445079329,0.0443015713659934,0.0343038940937105,0.0121318854217717,0.1523459616261973,0.0147378967262567,0.0779891631751689,-0.0353145088053513,0.0231545916205044,0.036295729329967,-0.0392851713525655,-0.0893139895607781,-0.0081791861825202,0.0259980810801712,0.0244122048377515
1,4,16,0.017,0.059,0.757,0.593,0.237,0.418,0.085,0.0,0.246,0.119,0.213,0.314,0.018,0.0366801407703089,0.0855569396361476,0.0781164789606692,0.056164116390869,0.0530049826509244,0.0305711905212742,0.0974508750590331,0.0180562371491423,0.0634972119313878,-0.0521044954968936,0.0236432413717482,0.0420445298274795,-0.073309629934655,-0.0878211231428677,-0.0192400986203311,0.0469341477468379,0.0422173055840202
1,4,17,0.048,0.095,0.668,0.692,0.798,0.607,0.19,0.003,0.349,0.177,0.293,0.299,0.0,0.0410230255961795,0.0926895366510729,0.0625469483636543,0.0482729711172372,0.0405502622529145,0.0365903285809757,0.0525623041635107,-0.0122161378508576,0.0387063890458156,-0.0782204872879384,-0.0145800810163114,-0.0752722850978936,-0.0607579535664958,-0.0579952103319224,-0.0384237448889878,0.044508235309027,0.0382827697631246
1,4,18,0.121,0.138,0.465,0.704,0.96,0.818,0.322,0.025,0.393,0.242,0.376,0.29,0.0,0.0410230255961795,0.0879389376460978,0.0340433543338036,0.0394294462416153,0.0226275478250538,0.0385337554466473,0.0319495683426152,-0.0505178464329472,0.0139491154139748,-0.0808117231088339,-0.0572526790262617,-0.1102539686799831,-0.0169228809296799,-0.0104323818493354,-0.0665869702621222,0.0287448840652459,0.0289975080715823
1,4,19,0.2,0.216,0.258,0.56,0.958,0.913,0.447,0.086,0.397,0.264,0.459,0.3,0.0,0.0410230255961795,0.0747668222232122,0.0070513145328085,0.0364362532067894,0.0047048333971931,0.0363743922625677,0.0257789571485854,-0.0636896306369273,0.0011791134239251,-0.0497168932580876,-0.076465460120789,-0.1098220960431672,0.0277759369807678,0.0069611349417093,-0.084274020013366,0.011685914911017,0.0121544752357614
1,4,20,0.204,0.337,0.235,0.496,0.924,0.932,0.51,0.135,0.404,0.254,0.488,0.302,0.0,0.0410230255961795,0.0641859426212222,-0.0065526735268929,0.0377967954953466,-0.0015573198366377,0.0359425196257518,0.0200500474470928,-0.0660959874777233,-0.0003614437900052,-0.0358969688799782,-0.0803080163396945,-0.1024802612172966,0.0327424723041508,0.0075993145436994,-0.0808726642919729,0.0108221696373852,-0.0139738192916016
1,4,21,0.154,0.42,0.364,0.588,0.85,0.906,0.532,0.118,0.422,0.287,0.454,0.283,0.0,0.0410230255961795,0.0678568600341575,-0.011303272531868,0.0333070059431078,0.0057845149892329,0.040045309675503,0.0155403422232122,-0.0688190648409074,0.0026819512348704,-0.0557631101735105,-0.0750497815138239,-0.0865009736551075,0.004886687229524,0.0022656794690725,-0.0635937772272963,0.0216189855577832,-0.0318965337194623
1,4,22,0.096,0.448,0.495,0.713,0.726,0.785,0.504,0.084,0.447,0.341,0.377,0.257,0.0,0.0410230255961795,0.0751986948600282,-0.0052570556164451,0.0259600775848988,0.0224116115066458,0.04565965395411,0.0085156243127645,-0.0528820788956337,0.0164106994935768,-0.0827551499745055,-0.0505787655934259,-0.0597248701725204,-0.0234009704819187,-0.0171351486403801,-0.0472672697646097,0.0341432920254449,-0.0379427506348852
1,4,23,0.072,0.42,0.586,0.767,0.565,0.588,0.417,0.096,0.486,0.381,0.336,0.246,0.0,0.0410230255961795,0.0726074590391327,0.0135294040850473,0.02051790843067,0.0312650005613722,0.0480349534565976,-0.0048913577767877,-0.011810525786181,0.0263684268567609,-0.0944157111685354,-0.0107375247974059,-0.0249591229088388,-0.0430511754570431,-0.0363087078443602,-0.0279475692670973,0.0393257636672359,-0.0318965337194623
1,5,0,0.051,0.36,0.65,0.749,0.432,0.41,0.33,0.14,0.498,0.439,0.313,0.327,0.0,0.0410230255961795,0.0631062610291824,0.0323158637865399,0.0126267631570381,0.0362315358847553,0.0305441116655528,-0.0077582264335041,0.017668043616804,0.0340806766080047,-0.0905288574371921,0.0252611597797084,0.0037604074394198,-0.0568710998351526,-0.0534949875707284,-0.027131243893963,0.0438604263538031,-0.0189403546149847
1,5,1,0.028,0.32,0.623,0.701,0.329,0.311,0.278,0.238,0.5,0.5,0.336,0.471,0.0,0.0410230255961795,0.0419445018252023,0.0435445523437538,0.0043274551968391,0.0312650005613722,-0.0005507181851934,-0.0055451085230563,-0.000571046308569,0.0327391014836266,-0.08016391415361,0.0452829000782158,0.0260018482354397,-0.0510408192381376,-0.0534473222722209,-0.0373353110581421,0.0488269616771862,-0.0103029018786663
1,5,2,0.011,0.27,0.556,0.682,0.276,0.245,0.267,0.372,0.488,0.551,0.353,0.568,0.0,0.0410230255961795,0.0130090351585356,0.0459198518462414,-0.0026113104748026,0.0275940831484369,-0.0214965410707655,-0.0009968712096235,-0.0288603465573253,0.0310675024786515,-0.0760611241038588,0.0586307269438875,0.0374464731110616,-0.0365730859048043,-0.0411767417995841,-0.0415529921526694,0.0524978790901215,0.0004939140417316
1,5,3,0.01,0.204,0.422,0.64,0.244,0.163,0.254,0.507,0.444,0.592,0.331,0.607,0.0,0.0410230255961795,-0.0161423678265389,0.0487270239855449,-0.0081895338578871,0.032344682153412,-0.029918057488676,-0.0020522540454444,-0.0515278487961312,0.0365658736229301,-0.0669917987307245,0.0752143906254795,0.0443564353001163,-0.0076376192381376,-0.0086343782423702,-0.0287638946402316,0.0527138154085294,0.014745711056657
1,5,4,0.044,0.158,0.258,0.485,0.184,0.051,0.169,0.426,0.366,0.446,0.242,0.601,0.051,0.0333672367902094,0.0010299903824162,0.0512382263487289,0.0115885767142521,0.0393848234469443,-0.0218623705483775,0.0006585302829137,-0.0641420487961312,0.0501735293443231,-0.0256044966162966,0.0731859931130417,0.0437764785836984,0.0212157955628573,0.0270274498670825,-0.0174780329486893,0.0346559925229573,0.0188501287183485
1,5,5,0.1,0.145,0.34,0.484,0.156,0.009,0.228,0.493,0.379,0.593,0.238,0.647,0.167,0.0134782255961795,-0.0029731369807678,0.0123150497318135,-0.0050211574897279,0.011881153795203,-0.0087375979115615,-0.0056170018066384,-0.093900884865783,0.0374178676527808,-0.007547873233212,0.0164292289339372,0.0143586218672805,0.0022819114832553,0.0071865294690725,0.0050533158075295,0.007541938791614,0.006228972499443
1,5,6,0.199,0.104,0.409,0.491,0.1,0.018,0.337,0.676,0.368,0.376,0.203,0.682,0.297,-0.0011419880854124,0.019759695855053,-0.0115641072333605,-0.0032634944300264,-0.0225185228217123,0.0173111794516224,-0.0252172055379817,-0.1103856752886686,0.0153109591950694,0.0130706011448973,-0.0526005556431771,-0.0283248199237642,0.0018133764086284,-0.0012329641876438,-0.0016669707596346,-0.004468020412366,-0.0136419891920992
1,5,7,0.359,0.044,0.359,0.484,0.051,0.07,0.417,0.582,0.327,0.136,0.132,0.614,0.411,0.0075444945016521,0.0292118053077894,-0.012221637332863,-0.0593495619673399,-0.0680358830207172,0.0283915916406772,-0.0216325891200712,-0.0676673822538427,-0.0365817940387614,0.0300863650752456,-0.0886857451954159,-0.0777161850978936,-0.0053896531933615,-0.0028979293617732,0.001711619787629,0.0204587835677334,-0.0445305638189648
1,5,8,0.459,0.018,0.31,0.519,0.018,0.082,0.426,0.396,0.291,0.058,0.064,0.538,0.494,0.021463806815085,-0.0100783558862404,-0.0149193961637088,-0.1193736298777877,-0.1158936223241998,0.0193394328098314,0.0065404780441078,-0.0314998484229969,-0.0853926159293086,0.0526204045031063,-0.1022483665884507,-0.1199606841028687,-0.021308082173461,-0.015700198516002,0.0227796580960867,0.0569704064533056,-0.0707080665552832
1,5,9,0.544,0.024,0.261,0.546,0.003,0.06,0.405,0.236,0.303,0.035,0.022,0.452,0.537,0.0262619874120999,-0.0630070703141011,-0.0239688813627137,-0.1554735999026633,-0.1473001835182297,-0.0052813777623078,0.0330580183426152,0.0078120423730229,-0.1329946696606519,0.0694263872145491,-0.1295357183297443,-0.1433274597247593,-0.0403353021983366,-0.0364180143120219,0.0245396192901165,0.0930707706324101,-0.079716038943343
1,5,10,0.532,0.034,0.183,0.519,0.001,0.034,0.379,0.143,0.323,0.026,0.005,0.344,0.546,0.0276571212429457,-0.0954691956872354,-0.0332224285020172,-0.1714410897036583,-0.1570403586426078,-0.0410763020160392,0.0429392504321675,0.0623376849103364,-0.1322132169243335,0.0624608159458924,-0.1256075302700428,-0.1480053169386896,-0.0672109413774411,-0.0565852934164996,0.0116647934194698,0.0917189497368877,-0.0786499879483181
1,5,11,0.487,0.039,0.125,0.434,0.003,0.015,0.346,0.091,0.304,0.02,0.001,0.235,0.515,0.0218302112926969,-0.10205391907032,-0.039971237332863,-0.1565851385842553,-0.1434871835182297,-0.0698163048767357,0.0571424564023167,0.1213720870247642,-0.111734284586025,0.0311740038812158,-0.0991775561406896,-0.1335063423118239,-0.0782440979694809,-0.0609291233916239,-0.0023206215059033,0.0696467238662409,-0.06976776282394
